"Study_site","file","Study_Name","Site_Name","Observational","Latitude__decimal_degrees","Longitude__Decimal_Degrees","Altitude__m","Country","Sample_StartDate_Month","Sample_StartDate_Year","Sample_EndDate_Month","Sample_EndDate_Year","ExtractionMethod","Sampled_Area","Sampled_Area_Unit","Sample_Effort","PH","PH_Collection_Method","Organic_Carbon__percent","Soil_Organic_Matter__percent","C.N_ratio","Sand__percent","Silt__percent","Clay__percent","Soil_Moisture_percent","Water_Holding_Capacity_percent__versus_dry_weight","SoilType","LandUse","HabitatCover","SpeciesRichness","SpeciesRichnessUnit","Habitat_as_described","Site_WetBiomass","Site_WetBiomassUnits","NumberofSpecies","Site_NumberofIndividuals"
"FalcoWorms Ag_103","230_Falco2015","FalcoWorms","Ag_103","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.05,"H20",NA,4.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5
"FalcoWorms Ag_104","230_Falco2015","FalcoWorms","Ag_104","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.86,"H20",NA,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4
"FalcoWorms Ag_11","230_Falco2015","FalcoWorms","Ag_11","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.9,"H20",NA,4.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5
"FalcoWorms Ag_111","230_Falco2015","FalcoWorms","Ag_111","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.96,"H20",NA,6.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"FalcoWorms Ag_112","230_Falco2015","FalcoWorms","Ag_112","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.25,"H20",NA,2.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4
"FalcoWorms Ag_113","230_Falco2015","FalcoWorms","Ag_113","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.3,"H20",NA,9.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12
"FalcoWorms Ag_114","230_Falco2015","FalcoWorms","Ag_114","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.14,"H20",NA,5.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"FalcoWorms Ag_115","230_Falco2015","FalcoWorms","Ag_115","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.9,"H20",NA,5.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6
"FalcoWorms Ag_116","230_Falco2015","FalcoWorms","Ag_116","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.17,"H20",NA,6.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7
"FalcoWorms Ag_117","230_Falco2015","FalcoWorms","Ag_117","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.37,"H20",NA,6.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"FalcoWorms Ag_118","230_Falco2015","FalcoWorms","Ag_118","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.32,"H20",NA,6.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6
"FalcoWorms Ag_119","230_Falco2015","FalcoWorms","Ag_119","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.56,"H20",NA,6.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6
"FalcoWorms Ag_120","230_Falco2015","FalcoWorms","Ag_120","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.38,"H20",NA,6.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5
"FalcoWorms Ag_124","230_Falco2015","FalcoWorms","Ag_124","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.92,"H20",NA,5.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7
"FalcoWorms Ag_126","230_Falco2015","FalcoWorms","Ag_126","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.66,"H20",NA,5.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,13
"FalcoWorms Ag_128","230_Falco2015","FalcoWorms","Ag_128","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.88,"H20",NA,5.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6
"FalcoWorms Ag_130","230_Falco2015","FalcoWorms","Ag_130","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.86,"H20",NA,5.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
"FalcoWorms Ag_131","230_Falco2015","FalcoWorms","Ag_131","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.7,"H20",NA,5.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,12
"FalcoWorms Ag_132","230_Falco2015","FalcoWorms","Ag_132","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.83,"H20",NA,3.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"FalcoWorms Ag_133","230_Falco2015","FalcoWorms","Ag_133","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.91,"H20",NA,4.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6
"FalcoWorms Ag_135","230_Falco2015","FalcoWorms","Ag_135","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.86,"H20",NA,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5
"FalcoWorms Ag_14","230_Falco2015","FalcoWorms","Ag_14","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.45,"H20",NA,4.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
"FalcoWorms Ag_18","230_Falco2015","FalcoWorms","Ag_18","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.9,"H20",NA,4.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"FalcoWorms Ag_2","230_Falco2015","FalcoWorms","Ag_2","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.3,"H20",NA,3.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12
"FalcoWorms Ag_24","230_Falco2015","FalcoWorms","Ag_24","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.1,"H20",NA,3.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ag_3","230_Falco2015","FalcoWorms","Ag_3","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.8,"H20",NA,3.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4
"FalcoWorms Ag_30","230_Falco2015","FalcoWorms","Ag_30","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.07,"H20",NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ag_35","230_Falco2015","FalcoWorms","Ag_35","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,4.95,"H20",NA,1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ag_38","230_Falco2015","FalcoWorms","Ag_38","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.22,"H20",NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ag_4","230_Falco2015","FalcoWorms","Ag_4","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.81,"H20",NA,3.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"FalcoWorms Ag_44","230_Falco2015","FalcoWorms","Ag_44","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.03,"H20",NA,2.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"FalcoWorms Ag_5","230_Falco2015","FalcoWorms","Ag_5","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.2,"H20",NA,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ag_50","230_Falco2015","FalcoWorms","Ag_50","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.5,"H20",NA,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
"FalcoWorms Ag_51","230_Falco2015","FalcoWorms","Ag_51","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.6,"H20",NA,2.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,14
"FalcoWorms Ag_53","230_Falco2015","FalcoWorms","Ag_53","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.6,"H20",NA,2.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"FalcoWorms Ag_54","230_Falco2015","FalcoWorms","Ag_54","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.6,"H20",NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5
"FalcoWorms Ag_55","230_Falco2015","FalcoWorms","Ag_55","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.8,"H20",NA,2.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5
"FalcoWorms Ag_56","230_Falco2015","FalcoWorms","Ag_56","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.6,"H20",NA,2.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"FalcoWorms Ag_57","230_Falco2015","FalcoWorms","Ag_57","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.5,"H20",NA,2.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ag_58","230_Falco2015","FalcoWorms","Ag_58","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.5,"H20",NA,2.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ag_59","230_Falco2015","FalcoWorms","Ag_59","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.8,"H20",NA,2.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"FalcoWorms Ag_6","230_Falco2015","FalcoWorms","Ag_6","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.2,"H20",NA,4.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"FalcoWorms Ag_60","230_Falco2015","FalcoWorms","Ag_60","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.4,"H20",NA,2.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"FalcoWorms Ag_61","230_Falco2015","FalcoWorms","Ag_61","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.19,"H20",NA,4.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ag_62","230_Falco2015","FalcoWorms","Ag_62","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.18,"H20",NA,3.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"FalcoWorms Ag_66","230_Falco2015","FalcoWorms","Ag_66","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.16,"H20",NA,5.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12
"FalcoWorms Ag_68","230_Falco2015","FalcoWorms","Ag_68","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.09,"H20",NA,5.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4
"FalcoWorms Ag_69","230_Falco2015","FalcoWorms","Ag_69","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.27,"H20",NA,3.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ag_7","230_Falco2015","FalcoWorms","Ag_7","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.2,"H20",NA,4.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4
"FalcoWorms Ag_70","230_Falco2015","FalcoWorms","Ag_70","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.74,"H20",NA,5.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ag_71","230_Falco2015","FalcoWorms","Ag_71","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.97,"H20",NA,4.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5
"FalcoWorms Ag_72","230_Falco2015","FalcoWorms","Ag_72","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.1,"H20",NA,3.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"FalcoWorms Ag_73","230_Falco2015","FalcoWorms","Ag_73","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.92,"H20",NA,4.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Ag_74","230_Falco2015","FalcoWorms","Ag_74","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.14,"H20",NA,4.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6
"FalcoWorms Ag_75","230_Falco2015","FalcoWorms","Ag_75","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.4,"H20",NA,5.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
"FalcoWorms Ag_8","230_Falco2015","FalcoWorms","Ag_8","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.45,"H20",NA,4.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"FalcoWorms Ag_9","230_Falco2015","FalcoWorms","Ag_9","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.05,"H20",NA,4.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7
"FalcoWorms Ag_91","230_Falco2015","FalcoWorms","Ag_91","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.03,"H20",NA,5.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8
"FalcoWorms Ag_92","230_Falco2015","FalcoWorms","Ag_92","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.91,"H20",NA,5.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"FalcoWorms Ag_93","230_Falco2015","FalcoWorms","Ag_93","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.6,"H20",NA,5.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"FalcoWorms Ag_96","230_Falco2015","FalcoWorms","Ag_96","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.06,"H20",NA,5.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,13
"FalcoWorms Ag_97","230_Falco2015","FalcoWorms","Ag_97","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.52,"H20",NA,4.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4
"FalcoWorms Ag_98","230_Falco2015","FalcoWorms","Ag_98","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.65,"H20",NA,4.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"FalcoWorms Ag_99","230_Falco2015","FalcoWorms","Ag_99","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.18,"H20",NA,4.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6
"FalcoWorms Cg_100","230_Falco2015","FalcoWorms","Cg_100","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.55,"H20",NA,4.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
"FalcoWorms Cg_103","230_Falco2015","FalcoWorms","Cg_103","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.13,"H20",NA,5.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Cg_106","230_Falco2015","FalcoWorms","Cg_106","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.82,"H20",NA,6.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8
"FalcoWorms Cg_108","230_Falco2015","FalcoWorms","Cg_108","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.67,"H20",NA,3.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,19
"FalcoWorms Cg_109","230_Falco2015","FalcoWorms","Cg_109","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.28,"H20",NA,4.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Cg_113","230_Falco2015","FalcoWorms","Cg_113","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.91,"H20",NA,7.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11
"FalcoWorms Cg_114","230_Falco2015","FalcoWorms","Cg_114","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.94,"H20",NA,4.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4
"FalcoWorms Cg_115","230_Falco2015","FalcoWorms","Cg_115","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.51,"H20",NA,5.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
"FalcoWorms Cg_116","230_Falco2015","FalcoWorms","Cg_116","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.84,"H20",NA,6.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7
"FalcoWorms Cg_117","230_Falco2015","FalcoWorms","Cg_117","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.8,"H20",NA,7.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"FalcoWorms Cg_118","230_Falco2015","FalcoWorms","Cg_118","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.88,"H20",NA,8.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Cg_120","230_Falco2015","FalcoWorms","Cg_120","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.05,"H20",NA,6.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
"FalcoWorms Cg_121","230_Falco2015","FalcoWorms","Cg_121","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.72,"H20",NA,4.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5
"FalcoWorms Cg_122","230_Falco2015","FalcoWorms","Cg_122","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.75,"H20",NA,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Cg_124","230_Falco2015","FalcoWorms","Cg_124","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.29,"H20",NA,3.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7
"FalcoWorms Cg_125","230_Falco2015","FalcoWorms","Cg_125","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.53,"H20",NA,5.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6
"FalcoWorms Cg_126","230_Falco2015","FalcoWorms","Cg_126","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.6,"H20",NA,4.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15
"FalcoWorms Cg_127","230_Falco2015","FalcoWorms","Cg_127","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.55,"H20",NA,5.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12
"FalcoWorms Cg_128","230_Falco2015","FalcoWorms","Cg_128","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,4.92,"H20",NA,5.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10
"FalcoWorms Cg_129","230_Falco2015","FalcoWorms","Cg_129","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.77,"H20",NA,3.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,12
"FalcoWorms Cg_130","230_Falco2015","FalcoWorms","Cg_130","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.22,"H20",NA,4.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10
"FalcoWorms Cg_131","230_Falco2015","FalcoWorms","Cg_131","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.06,"H20",NA,4.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Cg_132","230_Falco2015","FalcoWorms","Cg_132","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.24,"H20",NA,5.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5
"FalcoWorms Cg_134","230_Falco2015","FalcoWorms","Cg_134","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.89,"H20",NA,6.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"FalcoWorms Cg_135","230_Falco2015","FalcoWorms","Cg_135","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.5,"H20",NA,5.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"FalcoWorms Cg_137","230_Falco2015","FalcoWorms","Cg_137","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.48,"H20",NA,5.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"FalcoWorms Cg_142","230_Falco2015","FalcoWorms","Cg_142","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.71,"H20",NA,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"FalcoWorms Cg_143","230_Falco2015","FalcoWorms","Cg_143","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.3,"H20",NA,3.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
"FalcoWorms Cg_144","230_Falco2015","FalcoWorms","Cg_144","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,5.9,"H20",NA,3.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"FalcoWorms Cg_148","230_Falco2015","FalcoWorms","Cg_148","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.12,"H20",NA,3.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Cg_150","230_Falco2015","FalcoWorms","Cg_150","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.21,"H20",NA,4.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Cg_62","230_Falco2015","FalcoWorms","Cg_62","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,6.1,"H20",NA,6.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"FalcoWorms Cg_65","230_Falco2015","FalcoWorms","Cg_65","Observation",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,625,"cm2",1,7.08,"H20",NA,5.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5
